waste_id,source_process_id,source_factory_id,target_process_id,target_factory_id,waste_amount_base,distance_km,transport_mode,match_id
W-56,P-118,8,P-66,5,0,1.9807,truck,6471
W-56,P-118,8,P-67,5,0,1.9807,truck,6472
W-56,P-118,8,P-68,5,0,1.9807,truck,6473
W-56,P-118,8,P-69,5,0,1.9807,truck,6474
W-56,P-118,8,P-70,5,0,1.9807,truck,6475
W-56,P-118,8,P-71,5,0,1.9807,truck,6476
W-56,P-118,8,P-72,5,0,1.9807,truck,6477
W-56,P-118,8,P-73,5,0,1.9807,truck,6478
W-56,P-118,8,P-76,6,0,1.5139,truck,6479
W-56,P-118,8,P-77,6,0,1.5139,truck,6480
W-56,P-118,8,P-78,6,0,1.5139,truck,6481
W-56,P-118,8,P-79,6,0,1.5139,truck,6482
W-56,P-118,8,P-80,6,0,1.5139,truck,6483
W-56,P-118,8,P-81,6,0,1.5139,truck,6484
W-56,P-118,8,P-82,6,0,1.5139,truck,6485
W-56,P-118,8,P-83,6,0,1.5139,truck,6486
W-56,P-118,8,P-84,6,0,1.5139,truck,6487
W-56,P-118,8,P-85,6,0,1.5139,truck,6488
W-56,P-118,8,P-86,6,0,1.5139,truck,6489
W-56,P-118,8,P-87,6,0,1.5139,truck,6490
W-56,P-118,8,P-88,6,0,1.5139,truck,6491
W-56,P-118,8,P-91,7,0,1.724,truck,6492
W-56,P-118,8,P-92,7,0,1.724,truck,6493
W-56,P-118,8,P-93,7,0,1.724,truck,6494
W-56,P-118,8,P-94,7,0,1.724,truck,6495
W-56,P-118,8,P-95,7,0,1.724,truck,6496
W-56,P-118,8,P-96,7,0,1.724,truck,6497
W-56,P-118,8,P-97,7,0,1.724,truck,6498
W-56,P-118,8,P-98,7,0,1.724,truck,6499
W-56,P-118,8,P-99,7,0,1.724,truck,6500
W-57,P-120,8,P-01,1,0,2.1762,truck,6501
W-57,P-120,8,P-02,1,0,2.1762,truck,6502
W-57,P-120,8,P-03,1,0,2.1762,truck,6503
W-57,P-120,8,P-04,1,0,2.1762,truck,6504
W-57,P-120,8,P-05,1,0,2.1762,truck,6505
W-57,P-120,8,P-06,1,0,2.1762,truck,6506
W-57,P-120,8,P-07,1,0,2.1762,truck,6507
W-57,P-120,8,P-08,1,0,2.1762,truck,6508
W-57,P-120,8,P-09,1,0,2.1762,truck,6509
W-57,P-120,8,P-10,1,0,2.1762,truck,6510
W-57,P-120,8,P-100,7,0,1.724,truck,6511
W-57,P-120,8,P-101,7,0,1.724,truck,6512
W-57,P-120,8,P-102,7,0,1.724,truck,6513
W-57,P-120,8,P-105,7,0,1.724,truck,6514
W-57,P-120,8,P-11,1,0,2.1762,truck,6515
W-57,P-120,8,P-12,1,0,2.1762,truck,6516
W-57,P-120,8,P-121,9,0,1.6949,truck,6517
W-57,P-120,8,P-122,9,0,1.6949,truck,6518
W-57,P-120,8,P-123,9,0,1.6949,truck,6519
W-57,P-120,8,P-124,9,0,1.6949,truck,6520
W-57,P-120,8,P-125,9,0,1.6949,truck,6521
W-57,P-120,8,P-126,9,0,1.6949,truck,6522
W-57,P-120,8,P-127,9,0,1.6949,truck,6523
W-57,P-120,8,P-128,9,0,1.6949,truck,6524
W-57,P-120,8,P-129,9,0,1.6949,truck,6525
W-57,P-120,8,P-13,1,0,2.1762,truck,6526
W-57,P-120,8,P-130,9,0,1.6949,truck,6527
W-57,P-120,8,P-131,9,0,1.6949,truck,6528
W-57,P-120,8,P-132,9,0,1.6949,truck,6529
W-57,P-120,8,P-133,9,0,1.6949,truck,6530
W-57,P-120,8,P-136,10,0,2.4019,truck,6531
W-57,P-120,8,P-137,10,0,2.4019,truck,6532
W-57,P-120,8,P-138,10,0,2.4019,truck,6533
W-57,P-120,8,P-139,10,0,2.4019,truck,6534
W-57,P-120,8,P-140,10,0,2.4019,truck,6535
W-57,P-120,8,P-141,10,0,2.4019,truck,6536
W-57,P-120,8,P-142,10,0,2.4019,truck,6537
W-57,P-120,8,P-143,10,0,2.4019,truck,6538
W-57,P-120,8,P-145,10,0,2.4019,truck,6539
W-57,P-120,8,P-146,10,0,2.4019,truck,6540
W-57,P-120,8,P-147,10,0,2.4019,truck,6541
W-57,P-120,8,P-148,10,0,2.4019,truck,6542
W-57,P-120,8,P-150,10,0,2.4019,truck,6543
W-57,P-120,8,P-16,2,0,1.7751,truck,6544
W-57,P-120,8,P-17,2,0,1.7751,truck,6545
W-57,P-120,8,P-18,2,0,1.7751,truck,6546
W-57,P-120,8,P-19,2,0,1.7751,truck,6547
W-57,P-120,8,P-20,2,0,1.7751,truck,6548
W-57,P-120,8,P-21,2,0,1.7751,truck,6549
W-57,P-120,8,P-22,2,0,1.7751,truck,6550
W-57,P-120,8,P-23,2,0,1.7751,truck,6551
W-57,P-120,8,P-24,2,0,1.7751,truck,6552
W-57,P-120,8,P-25,2,0,1.7751,truck,6553
W-57,P-120,8,P-26,2,0,1.7751,truck,6554
W-57,P-120,8,P-27,2,0,1.7751,truck,6555
W-57,P-120,8,P-28,2,0,1.7751,truck,6556
W-57,P-120,8,P-30,2,0,1.7751,truck,6557
W-57,P-120,8,P-31,3,0,0.8851,truck,6558
W-57,P-120,8,P-32,3,0,0.8851,truck,6559
W-57,P-120,8,P-33,3,0,0.8851,truck,6560
W-57,P-120,8,P-34,3,0,0.8851,truck,6561
W-57,P-120,8,P-35,3,0,0.8851,truck,6562
W-57,P-120,8,P-36,3,0,0.8851,truck,6563
W-57,P-120,8,P-37,3,0,0.8851,truck,6564
W-57,P-120,8,P-38,3,0,0.8851,truck,6565
W-57,P-120,8,P-39,3,0,0.8851,truck,6566
W-57,P-120,8,P-40,3,0,0.8851,truck,6567
W-57,P-120,8,P-41,3,0,0.8851,truck,6568
W-57,P-120,8,P-42,3,0,0.8851,truck,6569
W-57,P-120,8,P-43,3,0,0.8851,truck,6570
W-57,P-120,8,P-45,3,0,0.8851,truck,6571
W-57,P-120,8,P-46,4,0,1.4084,truck,6572
W-57,P-120,8,P-47,4,0,1.4084,truck,6573
W-57,P-120,8,P-48,4,0,1.4084,truck,6574
W-57,P-120,8,P-49,4,0,1.4084,truck,6575
W-57,P-120,8,P-50,4,0,1.4084,truck,6576
W-57,P-120,8,P-51,4,0,1.4084,truck,6577
W-57,P-120,8,P-52,4,0,1.4084,truck,6578
W-57,P-120,8,P-53,4,0,1.4084,truck,6579
W-57,P-120,8,P-54,4,0,1.4084,truck,6580
W-57,P-120,8,P-55,4,0,1.4084,truck,6581
W-57,P-120,8,P-56,4,0,1.4084,truck,6582
W-57,P-120,8,P-57,4,0,1.4084,truck,6583
W-57,P-120,8,P-61,5,0,1.9807,truck,6584
W-57,P-120,8,P-62,5,0,1.9807,truck,6585
W-57,P-120,8,P-63,5,0,1.9807,truck,6586
W-57,P-120,8,P-64,5,0,1.9807,truck,6587
W-57,P-120,8,P-65,5,0,1.9807,truck,6588
W-57,P-120,8,P-66,5,0,1.9807,truck,6589
W-57,P-120,8,P-67,5,0,1.9807,truck,6590
W-57,P-120,8,P-68,5,0,1.9807,truck,6591
W-57,P-120,8,P-69,5,0,1.9807,truck,6592
W-57,P-120,8,P-70,5,0,1.9807,truck,6593
W-57,P-120,8,P-71,5,0,1.9807,truck,6594
W-57,P-120,8,P-72,5,0,1.9807,truck,6595
W-57,P-120,8,P-73,5,0,1.9807,truck,6596
W-57,P-120,8,P-76,6,0,1.5139,truck,6597
W-57,P-120,8,P-77,6,0,1.5139,truck,6598
W-57,P-120,8,P-78,6,0,1.5139,truck,6599
W-57,P-120,8,P-79,6,0,1.5139,truck,6600
W-57,P-120,8,P-80,6,0,1.5139,truck,6601
W-57,P-120,8,P-81,6,0,1.5139,truck,6602
W-57,P-120,8,P-82,6,0,1.5139,truck,6603
W-57,P-120,8,P-83,6,0,1.5139,truck,6604
W-57,P-120,8,P-84,6,0,1.5139,truck,6605
W-57,P-120,8,P-85,6,0,1.5139,truck,6606
W-57,P-120,8,P-86,6,0,1.5139,truck,6607
W-57,P-120,8,P-87,6,0,1.5139,truck,6608
W-57,P-120,8,P-88,6,0,1.5139,truck,6609
W-57,P-120,8,P-91,7,0,1.724,truck,6610
W-57,P-120,8,P-92,7,0,1.724,truck,6611
W-57,P-120,8,P-93,7,0,1.724,truck,6612
W-57,P-120,8,P-94,7,0,1.724,truck,6613
W-57,P-120,8,P-95,7,0,1.724,truck,6614
W-57,P-120,8,P-96,7,0,1.724,truck,6615
W-57,P-120,8,P-97,7,0,1.724,truck,6616
W-57,P-120,8,P-98,7,0,1.724,truck,6617
W-57,P-120,8,P-99,7,0,1.724,truck,6618
W-58,P-121,9,P-01,1,0,1.1282,truck,6619
W-58,P-121,9,P-02,1,0,1.1282,truck,6620
W-58,P-121,9,P-03,1,0,1.1282,truck,6621
W-58,P-121,9,P-04,1,0,1.1282,truck,6622
W-58,P-121,9,P-05,1,0,1.1282,truck,6623
W-58,P-121,9,P-06,1,0,1.1282,truck,6624
W-58,P-121,9,P-07,1,0,1.1282,truck,6625
W-58,P-121,9,P-08,1,0,1.1282,truck,6626
W-58,P-121,9,P-09,1,0,1.1282,truck,6627
W-58,P-121,9,P-10,1,0,1.1282,truck,6628
W-58,P-121,9,P-100,7,0,0.7987,truck,6629
W-58,P-121,9,P-101,7,0,0.7987,truck,6630
W-58,P-121,9,P-102,7,0,0.7987,truck,6631
W-58,P-121,9,P-105,7,0,0.7987,truck,6632
W-58,P-121,9,P-106,8,0,1.6949,truck,6633
W-58,P-121,9,P-107,8,0,1.6949,truck,6634
W-58,P-121,9,P-108,8,0,1.6949,truck,6635
W-58,P-121,9,P-109,8,0,1.6949,truck,6636
W-58,P-121,9,P-11,1,0,1.1282,truck,6637
W-58,P-121,9,P-110,8,0,1.6949,truck,6638
W-58,P-121,9,P-111,8,0,1.6949,truck,6639
W-58,P-121,9,P-112,8,0,1.6949,truck,6640
W-58,P-121,9,P-113,8,0,1.6949,truck,6641
W-58,P-121,9,P-114,8,0,1.6949,truck,6642
W-58,P-121,9,P-116,8,0,1.6949,truck,6643
W-58,P-121,9,P-117,8,0,1.6949,truck,6644
W-58,P-121,9,P-12,1,0,1.1282,truck,6645
W-58,P-121,9,P-13,1,0,1.1282,truck,6646
W-58,P-121,9,P-136,10,0,0.9945,truck,6647
W-58,P-121,9,P-137,10,0,0.9945,truck,6648
W-58,P-121,9,P-138,10,0,0.9945,truck,6649
W-58,P-121,9,P-139,10,0,0.9945,truck,6650
W-58,P-121,9,P-140,10,0,0.9945,truck,6651
W-58,P-121,9,P-141,10,0,0.9945,truck,6652
W-58,P-121,9,P-142,10,0,0.9945,truck,6653
W-58,P-121,9,P-143,10,0,0.9945,truck,6654
W-58,P-121,9,P-145,10,0,0.9945,truck,6655
W-58,P-121,9,P-146,10,0,0.9945,truck,6656
W-58,P-121,9,P-147,10,0,0.9945,truck,6657
W-58,P-121,9,P-148,10,0,0.9945,truck,6658
W-58,P-121,9,P-150,10,0,0.9945,truck,6659
W-58,P-121,9,P-16,2,0,0.4359,truck,6660
W-58,P-121,9,P-17,2,0,0.4359,truck,6661
W-58,P-121,9,P-18,2,0,0.4359,truck,6662
W-58,P-121,9,P-19,2,0,0.4359,truck,6663
W-58,P-121,9,P-20,2,0,0.4359,truck,6664
W-58,P-121,9,P-21,2,0,0.4359,truck,6665
W-58,P-121,9,P-22,2,0,0.4359,truck,6666
W-58,P-121,9,P-23,2,0,0.4359,truck,6667
W-58,P-121,9,P-24,2,0,0.4359,truck,6668
W-58,P-121,9,P-25,2,0,0.4359,truck,6669
W-58,P-121,9,P-26,2,0,0.4359,truck,6670
W-58,P-121,9,P-27,2,0,0.4359,truck,6671
W-58,P-121,9,P-28,2,0,0.4359,truck,6672
W-58,P-121,9,P-30,2,0,0.4359,truck,6673
W-58,P-121,9,P-31,3,0,0.8213,truck,6674
W-58,P-121,9,P-32,3,0,0.8213,truck,6675
W-58,P-121,9,P-33,3,0,0.8213,truck,6676
W-58,P-121,9,P-34,3,0,0.8213,truck,6677
W-58,P-121,9,P-35,3,0,0.8213,truck,6678
W-58,P-121,9,P-36,3,0,0.8213,truck,6679
W-58,P-121,9,P-37,3,0,0.8213,truck,6680
W-58,P-121,9,P-38,3,0,0.8213,truck,6681
W-58,P-121,9,P-39,3,0,0.8213,truck,6682
W-58,P-121,9,P-40,3,0,0.8213,truck,6683
W-58,P-121,9,P-41,3,0,0.8213,truck,6684
W-58,P-121,9,P-42,3,0,0.8213,truck,6685
W-58,P-121,9,P-43,3,0,0.8213,truck,6686
W-58,P-121,9,P-45,3,0,0.8213,truck,6687
W-58,P-121,9,P-46,4,0,0.5775,truck,6688
W-58,P-121,9,P-47,4,0,0.5775,truck,6689
W-58,P-121,9,P-48,4,0,0.5775,truck,6690
W-58,P-121,9,P-49,4,0,0.5775,truck,6691
W-58,P-121,9,P-50,4,0,0.5775,truck,6692
W-58,P-121,9,P-51,4,0,0.5775,truck,6693
W-58,P-121,9,P-52,4,0,0.5775,truck,6694
W-58,P-121,9,P-53,4,0,0.5775,truck,6695
W-58,P-121,9,P-54,4,0,0.5775,truck,6696
W-58,P-121,9,P-55,4,0,0.5775,truck,6697
W-58,P-121,9,P-56,4,0,0.5775,truck,6698
W-58,P-121,9,P-57,4,0,0.5775,truck,6699
W-58,P-121,9,P-61,5,0,0.6895,truck,6700
W-58,P-121,9,P-62,5,0,0.6895,truck,6701
W-58,P-121,9,P-63,5,0,0.6895,truck,6702
W-58,P-121,9,P-64,5,0,0.6895,truck,6703
W-58,P-121,9,P-65,5,0,0.6895,truck,6704
W-58,P-121,9,P-66,5,0,0.6895,truck,6705
W-58,P-121,9,P-67,5,0,0.6895,truck,6706
W-58,P-121,9,P-68,5,0,0.6895,truck,6707
W-58,P-121,9,P-69,5,0,0.6895,truck,6708
W-58,P-121,9,P-70,5,0,0.6895,truck,6709
W-58,P-121,9,P-71,5,0,0.6895,truck,6710
W-58,P-121,9,P-72,5,0,0.6895,truck,6711
W-58,P-121,9,P-73,5,0,0.6895,truck,6712
W-58,P-121,9,P-76,6,0,0.5126,truck,6713
W-58,P-121,9,P-77,6,0,0.5126,truck,6714
W-58,P-121,9,P-78,6,0,0.5126,truck,6715
W-58,P-121,9,P-79,6,0,0.5126,truck,6716
W-58,P-121,9,P-80,6,0,0.5126,truck,6717
W-58,P-121,9,P-81,6,0,0.5126,truck,6718
W-58,P-121,9,P-82,6,0,0.5126,truck,6719
W-58,P-121,9,P-83,6,0,0.5126,truck,6720
W-58,P-121,9,P-84,6,0,0.5126,truck,6721
W-58,P-121,9,P-85,6,0,0.5126,truck,6722
W-58,P-121,9,P-86,6,0,0.5126,truck,6723
W-58,P-121,9,P-87,6,0,0.5126,truck,6724
W-58,P-121,9,P-88,6,0,0.5126,truck,6725
W-58,P-121,9,P-91,7,0,0.7987,truck,6726
W-58,P-121,9,P-92,7,0,0.7987,truck,6727
W-58,P-121,9,P-93,7,0,0.7987,truck,6728
W-58,P-121,9,P-94,7,0,0.7987,truck,6729
W-58,P-121,9,P-95,7,0,0.7987,truck,6730
W-58,P-121,9,P-96,7,0,0.7987,truck,6731
W-58,P-121,9,P-97,7,0,0.7987,truck,6732
W-58,P-121,9,P-98,7,0,0.7987,truck,6733
W-58,P-121,9,P-99,7,0,0.7987,truck,6734
W-59,P-122,9,P-01,1,0,1.1282,truck,6735
W-59,P-122,9,P-02,1,0,1.1282,truck,6736
W-59,P-122,9,P-03,1,0,1.1282,truck,6737
W-59,P-122,9,P-04,1,0,1.1282,truck,6738
W-59,P-122,9,P-05,1,0,1.1282,truck,6739
W-59,P-122,9,P-06,1,0,1.1282,truck,6740
W-59,P-122,9,P-07,1,0,1.1282,truck,6741
W-59,P-122,9,P-08,1,0,1.1282,truck,6742
W-59,P-122,9,P-09,1,0,1.1282,truck,6743
W-59,P-122,9,P-10,1,0,1.1282,truck,6744
W-59,P-122,9,P-100,7,0,0.7987,truck,6745
W-59,P-122,9,P-101,7,0,0.7987,truck,6746
W-59,P-122,9,P-102,7,0,0.7987,truck,6747
W-59,P-122,9,P-105,7,0,0.7987,truck,6748
W-59,P-122,9,P-106,8,0,1.6949,truck,6749
W-59,P-122,9,P-107,8,0,1.6949,truck,6750
W-59,P-122,9,P-108,8,0,1.6949,truck,6751
W-59,P-122,9,P-109,8,0,1.6949,truck,6752
W-59,P-122,9,P-11,1,0,1.1282,truck,6753
W-59,P-122,9,P-110,8,0,1.6949,truck,6754
W-59,P-122,9,P-111,8,0,1.6949,truck,6755
W-59,P-122,9,P-112,8,0,1.6949,truck,6756
W-59,P-122,9,P-113,8,0,1.6949,truck,6757
W-59,P-122,9,P-114,8,0,1.6949,truck,6758
W-59,P-122,9,P-116,8,0,1.6949,truck,6759
W-59,P-122,9,P-117,8,0,1.6949,truck,6760
W-59,P-122,9,P-12,1,0,1.1282,truck,6761
W-59,P-122,9,P-13,1,0,1.1282,truck,6762
W-59,P-122,9,P-136,10,0,0.9945,truck,6763
W-59,P-122,9,P-137,10,0,0.9945,truck,6764
W-59,P-122,9,P-138,10,0,0.9945,truck,6765
W-59,P-122,9,P-139,10,0,0.9945,truck,6766
W-59,P-122,9,P-140,10,0,0.9945,truck,6767
W-59,P-122,9,P-141,10,0,0.9945,truck,6768
W-59,P-122,9,P-142,10,0,0.9945,truck,6769
W-59,P-122,9,P-143,10,0,0.9945,truck,6770
W-59,P-122,9,P-145,10,0,0.9945,truck,6771
W-59,P-122,9,P-146,10,0,0.9945,truck,6772
W-59,P-122,9,P-147,10,0,0.9945,truck,6773
W-59,P-122,9,P-148,10,0,0.9945,truck,6774
W-59,P-122,9,P-150,10,0,0.9945,truck,6775
W-59,P-122,9,P-16,2,0,0.4359,truck,6776
W-59,P-122,9,P-17,2,0,0.4359,truck,6777
W-59,P-122,9,P-18,2,0,0.4359,truck,6778
W-59,P-122,9,P-19,2,0,0.4359,truck,6779
W-59,P-122,9,P-20,2,0,0.4359,truck,6780
W-59,P-122,9,P-21,2,0,0.4359,truck,6781
W-59,P-122,9,P-22,2,0,0.4359,truck,6782
W-59,P-122,9,P-23,2,0,0.4359,truck,6783
W-59,P-122,9,P-24,2,0,0.4359,truck,6784
W-59,P-122,9,P-25,2,0,0.4359,truck,6785
W-59,P-122,9,P-26,2,0,0.4359,truck,6786
W-59,P-122,9,P-27,2,0,0.4359,truck,6787
W-59,P-122,9,P-28,2,0,0.4359,truck,6788
W-59,P-122,9,P-30,2,0,0.4359,truck,6789
W-59,P-122,9,P-31,3,0,0.8213,truck,6790
W-59,P-122,9,P-32,3,0,0.8213,truck,6791
W-59,P-122,9,P-33,3,0,0.8213,truck,6792
W-59,P-122,9,P-34,3,0,0.8213,truck,6793
W-59,P-122,9,P-35,3,0,0.8213,truck,6794
W-59,P-122,9,P-36,3,0,0.8213,truck,6795
W-59,P-122,9,P-37,3,0,0.8213,truck,6796
W-59,P-122,9,P-38,3,0,0.8213,truck,6797
W-59,P-122,9,P-39,3,0,0.8213,truck,6798
W-59,P-122,9,P-40,3,0,0.8213,truck,6799
W-59,P-122,9,P-41,3,0,0.8213,truck,6800
W-59,P-122,9,P-42,3,0,0.8213,truck,6801
W-59,P-122,9,P-43,3,0,0.8213,truck,6802
W-59,P-122,9,P-45,3,0,0.8213,truck,6803
W-59,P-122,9,P-46,4,0,0.5775,truck,6804
W-59,P-122,9,P-47,4,0,0.5775,truck,6805
W-59,P-122,9,P-48,4,0,0.5775,truck,6806
W-59,P-122,9,P-49,4,0,0.5775,truck,6807
W-59,P-122,9,P-50,4,0,0.5775,truck,6808
W-59,P-122,9,P-51,4,0,0.5775,truck,6809
W-59,P-122,9,P-52,4,0,0.5775,truck,6810
W-59,P-122,9,P-53,4,0,0.5775,truck,6811
W-59,P-122,9,P-54,4,0,0.5775,truck,6812
W-59,P-122,9,P-55,4,0,0.5775,truck,6813
W-59,P-122,9,P-56,4,0,0.5775,truck,6814
W-59,P-122,9,P-57,4,0,0.5775,truck,6815
W-59,P-122,9,P-61,5,0,0.6895,truck,6816
W-59,P-122,9,P-62,5,0,0.6895,truck,6817
W-59,P-122,9,P-63,5,0,0.6895,truck,6818
W-59,P-122,9,P-64,5,0,0.6895,truck,6819
W-59,P-122,9,P-65,5,0,0.6895,truck,6820
W-59,P-122,9,P-66,5,0,0.6895,truck,6821
W-59,P-122,9,P-67,5,0,0.6895,truck,6822
W-59,P-122,9,P-68,5,0,0.6895,truck,6823
W-59,P-122,9,P-69,5,0,0.6895,truck,6824
W-59,P-122,9,P-70,5,0,0.6895,truck,6825
W-59,P-122,9,P-71,5,0,0.6895,truck,6826
W-59,P-122,9,P-72,5,0,0.6895,truck,6827
W-59,P-122,9,P-73,5,0,0.6895,truck,6828
W-59,P-122,9,P-76,6,0,0.5126,truck,6829
W-59,P-122,9,P-77,6,0,0.5126,truck,6830
W-59,P-122,9,P-78,6,0,0.5126,truck,6831
W-59,P-122,9,P-79,6,0,0.5126,truck,6832
W-59,P-122,9,P-80,6,0,0.5126,truck,6833
W-59,P-122,9,P-81,6,0,0.5126,truck,6834
W-59,P-122,9,P-82,6,0,0.5126,truck,6835
W-59,P-122,9,P-83,6,0,0.5126,truck,6836
W-59,P-122,9,P-84,6,0,0.5126,truck,6837
W-59,P-122,9,P-85,6,0,0.5126,truck,6838
W-59,P-122,9,P-86,6,0,0.5126,truck,6839
W-59,P-122,9,P-87,6,0,0.5126,truck,6840
W-59,P-122,9,P-88,6,0,0.5126,truck,6841
W-59,P-122,9,P-91,7,0,0.7987,truck,6842
W-59,P-122,9,P-92,7,0,0.7987,truck,6843
W-59,P-122,9,P-93,7,0,0.7987,truck,6844
W-59,P-122,9,P-94,7,0,0.7987,truck,6845
W-59,P-122,9,P-95,7,0,0.7987,truck,6846
W-59,P-122,9,P-96,7,0,0.7987,truck,6847
W-59,P-122,9,P-97,7,0,0.7987,truck,6848
W-59,P-122,9,P-98,7,0,0.7987,truck,6849
W-59,P-122,9,P-99,7,0,0.7987,truck,6850
W-60,P-123,9,P-01,1,0,1.1282,truck,6851
W-60,P-123,9,P-02,1,0,1.1282,truck,6852
W-60,P-123,9,P-03,1,0,1.1282,truck,6853
W-60,P-123,9,P-04,1,0,1.1282,truck,6854
W-60,P-123,9,P-05,1,0,1.1282,truck,6855
W-60,P-123,9,P-06,1,0,1.1282,truck,6856
W-60,P-123,9,P-07,1,0,1.1282,truck,6857
W-60,P-123,9,P-08,1,0,1.1282,truck,6858
W-60,P-123,9,P-09,1,0,1.1282,truck,6859
W-60,P-123,9,P-10,1,0,1.1282,truck,6860
W-60,P-123,9,P-100,7,0,0.7987,truck,6861
W-60,P-123,9,P-101,7,0,0.7987,truck,6862
W-60,P-123,9,P-102,7,0,0.7987,truck,6863
W-60,P-123,9,P-105,7,0,0.7987,truck,6864
W-60,P-123,9,P-106,8,0,1.6949,truck,6865
W-60,P-123,9,P-107,8,0,1.6949,truck,6866
W-60,P-123,9,P-108,8,0,1.6949,truck,6867
W-60,P-123,9,P-109,8,0,1.6949,truck,6868
W-60,P-123,9,P-11,1,0,1.1282,truck,6869
W-60,P-123,9,P-110,8,0,1.6949,truck,6870
W-60,P-123,9,P-111,8,0,1.6949,truck,6871
W-60,P-123,9,P-112,8,0,1.6949,truck,6872
W-60,P-123,9,P-113,8,0,1.6949,truck,6873
W-60,P-123,9,P-114,8,0,1.6949,truck,6874
W-60,P-123,9,P-116,8,0,1.6949,truck,6875
W-60,P-123,9,P-117,8,0,1.6949,truck,6876
W-60,P-123,9,P-12,1,0,1.1282,truck,6877
W-60,P-123,9,P-13,1,0,1.1282,truck,6878
W-60,P-123,9,P-136,10,0,0.9945,truck,6879
W-60,P-123,9,P-137,10,0,0.9945,truck,6880
W-60,P-123,9,P-138,10,0,0.9945,truck,6881
W-60,P-123,9,P-139,10,0,0.9945,truck,6882
W-60,P-123,9,P-140,10,0,0.9945,truck,6883
W-60,P-123,9,P-141,10,0,0.9945,truck,6884
W-60,P-123,9,P-142,10,0,0.9945,truck,6885
W-60,P-123,9,P-143,10,0,0.9945,truck,6886
W-60,P-123,9,P-145,10,0,0.9945,truck,6887
W-60,P-123,9,P-146,10,0,0.9945,truck,6888
W-60,P-123,9,P-147,10,0,0.9945,truck,6889
W-60,P-123,9,P-148,10,0,0.9945,truck,6890
W-60,P-123,9,P-150,10,0,0.9945,truck,6891
W-60,P-123,9,P-16,2,0,0.4359,truck,6892
W-60,P-123,9,P-17,2,0,0.4359,truck,6893
W-60,P-123,9,P-18,2,0,0.4359,truck,6894
W-60,P-123,9,P-19,2,0,0.4359,truck,6895
W-60,P-123,9,P-20,2,0,0.4359,truck,6896
W-60,P-123,9,P-21,2,0,0.4359,truck,6897
W-60,P-123,9,P-22,2,0,0.4359,truck,6898
W-60,P-123,9,P-23,2,0,0.4359,truck,6899
W-60,P-123,9,P-24,2,0,0.4359,truck,6900
W-60,P-123,9,P-25,2,0,0.4359,truck,6901
W-60,P-123,9,P-26,2,0,0.4359,truck,6902
W-60,P-123,9,P-27,2,0,0.4359,truck,6903
W-60,P-123,9,P-28,2,0,0.4359,truck,6904
W-60,P-123,9,P-30,2,0,0.4359,truck,6905
W-60,P-123,9,P-31,3,0,0.8213,truck,6906
W-60,P-123,9,P-32,3,0,0.8213,truck,6907
W-60,P-123,9,P-33,3,0,0.8213,truck,6908
W-60,P-123,9,P-34,3,0,0.8213,truck,6909
W-60,P-123,9,P-35,3,0,0.8213,truck,6910
W-60,P-123,9,P-36,3,0,0.8213,truck,6911
W-60,P-123,9,P-37,3,0,0.8213,truck,6912
W-60,P-123,9,P-38,3,0,0.8213,truck,6913
W-60,P-123,9,P-39,3,0,0.8213,truck,6914
W-60,P-123,9,P-40,3,0,0.8213,truck,6915
W-60,P-123,9,P-41,3,0,0.8213,truck,6916
W-60,P-123,9,P-42,3,0,0.8213,truck,6917
W-60,P-123,9,P-43,3,0,0.8213,truck,6918
W-60,P-123,9,P-45,3,0,0.8213,truck,6919
W-60,P-123,9,P-46,4,0,0.5775,truck,6920
W-60,P-123,9,P-47,4,0,0.5775,truck,6921
W-60,P-123,9,P-48,4,0,0.5775,truck,6922
W-60,P-123,9,P-49,4,0,0.5775,truck,6923
W-60,P-123,9,P-50,4,0,0.5775,truck,6924
W-60,P-123,9,P-51,4,0,0.5775,truck,6925
W-60,P-123,9,P-52,4,0,0.5775,truck,6926
W-60,P-123,9,P-53,4,0,0.5775,truck,6927
W-60,P-123,9,P-54,4,0,0.5775,truck,6928
W-60,P-123,9,P-55,4,0,0.5775,truck,6929
W-60,P-123,9,P-56,4,0,0.5775,truck,6930
W-60,P-123,9,P-57,4,0,0.5775,truck,6931
W-60,P-123,9,P-61,5,0,0.6895,truck,6932
W-60,P-123,9,P-62,5,0,0.6895,truck,6933
W-60,P-123,9,P-63,5,0,0.6895,truck,6934
W-60,P-123,9,P-64,5,0,0.6895,truck,6935
W-60,P-123,9,P-65,5,0,0.6895,truck,6936
W-60,P-123,9,P-66,5,0,0.6895,truck,6937
W-60,P-123,9,P-67,5,0,0.6895,truck,6938
W-60,P-123,9,P-68,5,0,0.6895,truck,6939
W-60,P-123,9,P-69,5,0,0.6895,truck,6940
W-60,P-123,9,P-70,5,0,0.6895,truck,6941
W-60,P-123,9,P-71,5,0,0.6895,truck,6942
W-60,P-123,9,P-72,5,0,0.6895,truck,6943
W-60,P-123,9,P-73,5,0,0.6895,truck,6944
W-60,P-123,9,P-76,6,0,0.5126,truck,6945
W-60,P-123,9,P-77,6,0,0.5126,truck,6946
W-60,P-123,9,P-78,6,0,0.5126,truck,6947
W-60,P-123,9,P-79,6,0,0.5126,truck,6948
W-60,P-123,9,P-80,6,0,0.5126,truck,6949
W-60,P-123,9,P-81,6,0,0.5126,truck,6950
W-60,P-123,9,P-82,6,0,0.5126,truck,6951
